Object Count,Block Material,X-Coordinate,Y-coordinate,Z-Coordinate
774,"Wool, Brown",-11,12,63
775,"Wool, Brown",-11,13,63
776,"Wool, Brown",-11,14,63
777,"Wool, Brown",-11,4,64
778,"Wool, Brown",-11,5,64
779,"Wool, Brown",-11,6,64
780,"Wool, Brown",-11,7,64
781,"Wool, Brown",-11,8,64
782,"Wool, Brown",-11,9,64
783,"Wool, Brown",-11,10,64
784,"Wool, Brown",-11,11,64
785,"Wool, Brown",-11,12,64
786,"Wool, Brown",-11,13,64
787,"Wool, Brown",-11,14,64
788,"Wool, Brown",-11,3,65
789,"Wool, Brown",-11,4,65
790,"Wool, Brown",-11,5,65
791,"Wool, Brown",-11,6,65
792,"Wool, Brown",-11,7,65
793,"Wool, Brown",-11,8,65
794,"Wool, Brown",-11,9,65
795,"Wool, Brown",-11,10,65
796,"Wool, Brown",-11,11,65
797,"Wool, Brown",-11,12,65
798,"Wool, Brown",-11,13,65
799,"Wool, Brown",-11,14,65
800,"Wool, Brown",-11,15,65
801,"Wool, Brown",-11,3,66
802,"Wool, Brown",-11,4,66
803,"Wool, Brown",-11,5,66
804,"Wool, Brown",-11,6,66
805,"Wool, Brown",-11,7,66
806,"Wool, Brown",-11,8,66
807,"Wool, Brown",-11,9,66
808,"Wool, Brown",-11,10,66
809,"Wool, Brown",-11,11,66
810,"Wool, Brown",-11,12,66
811,"Wool, Brown",-11,13,66
812,"Wool, Brown",-11,14,66
813,"Wool, Brown",-11,15,66
814,"Wool, Brown",-11,3,67
815,"Wool, Brown",-11,4,67
816,"Wool, Brown",-11,5,67
817,"Wool, Brown",-11,6,67
818,"Wool, Brown",-11,7,67
819,"Wool, Brown",-11,8,67
820,"Wool, Brown",-11,9,67
821,"Wool, Brown",-11,10,67
822,"Wool, Brown",-11,11,67
823,"Wool, Brown",-11,12,67
824,"Wool, Brown",-11,13,67
825,"Wool, Brown",-11,14,67
826,"Wool, Brown",-11,15,67
827,"Wool, Brown",-11,3,68
828,"Wool, Brown",-11,4,68
829,"Wool, Brown",-11,5,68
830,"Wool, Brown",-11,6,68
831,"Wool, Brown",-11,7,68
832,"Wool, Brown",-11,8,68
833,"Wool, Brown",-11,9,68
834,"Wool, Brown",-11,10,68
835,"Wool, Brown",-11,11,68
836,"Wool, Brown",-11,12,68
837,"Wool, Brown",-11,13,68
838,"Wool, Brown",-11,14,68
839,"Wool, Brown",-11,15,68
840,"Wool, Brown",-11,3,69
841,"Wool, Brown",-11,4,69
842,"Wool, Brown",-11,5,69
843,"Wool, Brown",-11,6,69
844,"Wool, Brown",-11,7,69
845,"Wool, Brown",-11,8,69
846,"Wool, Brown",-11,9,69
847,"Wool, Brown",-11,10,69
848,"Wool, Brown",-11,11,69
849,"Wool, Brown",-11,12,69
850,"Wool, Brown",-11,13,69
851,"Wool, Brown",-11,14,69
852,"Wool, Brown",-11,15,69
853,"Wool, Brown",-11,3,70
854,"Wool, Brown",-11,4,70
855,"Wool, Brown",-11,5,70
856,"Wool, Brown",-11,6,70
857,"Wool, Brown",-11,7,70
858,"Wool, Brown",-11,8,70
859,"Wool, Brown",-11,9,70
860,"Wool, Brown",-11,10,70
861,"Wool, Brown",-11,11,70
862,"Wool, Brown",-11,12,70
863,"Wool, Brown",-11,13,70
864,"Wool, Brown",-11,14,70
865,"Wool, Brown",-11,4,71
866,"Wool, Brown",-11,5,71
867,"Wool, Brown",-11,6,71
868,"Wool, Brown",-11,7,71
869,"Wool, Brown",-11,8,71
870,"Wool, Brown",-11,9,71
871,"Wool, Brown",-11,10,71
872,"Wool, Brown",-11,11,71
873,"Wool, Brown",-11,12,71
874,"Wool, Brown",-11,13,71
875,"Wool, Brown",-11,14,71
876,"Wool, Brown",-11,5,72
877,"Wool, Brown",-11,6,72
878,"Wool, Brown",-11,7,72
879,"Wool, Brown",-11,8,72
880,"Wool, Brown",-11,9,72
881,"Wool, Brown",-11,10,72
882,"Wool, Brown",-11,11,72
883,"Wool, Brown",-11,12,72
884,"Wool, Brown",-11,13,72
885,"Wool, Brown",-11,6,73
886,"Wool, Brown",-11,7,73
887,"Wool, Brown",-11,8,73
888,"Wool, Brown",-11,9,73
889,"Wool, Brown",-11,10,73
890,"Wool, Brown",-11,11,73
891,"Wool, Brown",-11,12,73
892,"Wool, Brown",-11,7,74
893,"Wool, Brown",-11,8,74
894,"Wool, Brown",-11,9,74
895,"Wool, Brown",-11,10,74
896,"Wool, Brown",-11,11,74
897,"Wool, Brown",-10,9,46
898,"Wool, Brown",-10,9,47
899,"Wool, Brown",-10,8,48
900,"Wool, Brown",-10,9,48
901,"Wool, Brown",-10,8,49
902,"Wool, Brown",-10,9,49
903,"Wool, Brown",-10,10,49
904,"Wool, Brown",-10,8,50
905,"Wool, Brown",-10,9,50
906,"Wool, Brown",-10,10,50
907,"Wool, Brown",-10,8,51
908,"Wool, Brown",-10,9,51
909,"Wool, Brown",-10,10,51
910,"Wool, Brown",-10,7,52
911,"Wool, Brown",-10,8,52
912,"Wool, Brown",-10,9,52
913,"Wool, Brown",-10,10,52
914,"Wool, Brown",-10,7,53
915,"Wool, Brown",-10,8,53
916,"Wool, Brown",-10,9,53
917,"Wool, Brown",-10,10,53
918,"Wool, Brown",-10,11,53
919,"Wool, Brown",-10,7,54
920,"Wool, Brown",-10,8,54
921,"Wool, Brown",-10,9,54
922,"Wool, Brown",-10,10,54
923,"Wool, Brown",-10,11,54
924,"Wool, Brown",-10,6,55
925,"Wool, Brown",-10,7,55
926,"Wool, Brown",-10,8,55
927,"Wool, Brown",-10,9,55
928,"Wool, Brown",-10,10,55
929,"Wool, Brown",-10,11,55
930,"Wool, Brown",-10,12,55
931,"Wool, Brown",-10,6,56
932,"Wool, Brown",-10,7,56
933,"Wool, Brown",-10,8,56
934,"Wool, Brown",-10,9,56
935,"Wool, Brown",-10,10,56
936,"Wool, Brown",-10,11,56
937,"Wool, Brown",-10,12,56
938,"Wool, Brown",-10,13,56
939,"Wool, Brown",-10,6,57
940,"Wool, Brown",-10,7,57
941,"Wool, Brown",-10,8,57
942,"Wool, Brown",-10,9,57
943,"Wool, Brown",-10,10,57
944,"Wool, Brown",-10,11,57
945,"Wool, Brown",-10,12,57
946,"Wool, Brown",-10,13,57
947,"Wool, Brown",-10,5,58
948,"Wool, Brown",-10,6,58
949,"Wool, Brown",-10,7,58
950,"Wool, Brown",-10,8,58
951,"Wool, Brown",-10,9,58
952,"Wool, Brown",-10,10,58
953,"Wool, Brown",-10,11,58
954,"Wool, Brown",-10,12,58
955,"Wool, Brown",-10,13,58
956,"Wool, Brown",-10,5,59
957,"Wool, Brown",-10,6,59
958,"Wool, Brown",-10,7,59
959,"Wool, Brown",-10,8,59
960,"Wool, Brown",-10,9,59
961,"Wool, Brown",-10,10,59
962,"Wool, Brown",-10,11,59
963,"Wool, Brown",-10,12,59
964,"Wool, Brown",-10,13,59
965,"Wool, Brown",-10,5,60
966,"Wool, Brown",-10,6,60
967,"Wool, Brown",-10,7,60
968,"Wool, Brown",-10,8,60
969,"Wool, Brown",-10,9,60
970,"Wool, Brown",-10,10,60
971,"Wool, Brown",-10,11,60
972,"Wool, Brown",-10,12,60
973,"Wool, Brown",-10,13,60
974,"Wool, Brown",-10,4,61
975,"Wool, Brown",-10,5,61
976,"Wool, Brown",-10,6,61
977,"Wool, Brown",-10,7,61
978,"Wool, Brown",-10,8,61
979,"Wool, Brown",-10,9,61
980,"Wool, Brown",-10,10,61
981,"Wool, Brown",-10,11,61
982,"Wool, Brown",-10,12,61
983,"Wool, Brown",-10,13,61
984,"Wool, Brown",-10,4,62
985,"Wool, Brown",-10,5,62
986,"Wool, Brown",-10,6,62
987,"Wool, Brown",-10,7,62
988,"Wool, Brown",-10,8,62
989,"Wool, Brown",-10,9,62
990,"Wool, Brown",-10,10,62
991,"Wool, Brown",-10,11,62
992,"Wool, Brown",-10,12,62
993,"Wool, Brown",-10,13,62
994,"Wool, Brown",-10,14,62
995,"Wool, Brown",-10,4,63
996,"Wool, Brown",-10,5,63
997,"Wool, Brown",-10,6,63
998,"Wool, Brown",-10,7,63
999,"Wool, Brown",-10,8,63
1000,"Wool, Brown",-10,9,63
1001,"Wool, Brown",-10,10,63
1002,"Wool, Brown",-10,11,63
1003,"Wool, Brown",-10,12,63
1004,"Wool, Brown",-10,13,63
1005,"Wool, Brown",-10,14,63
1006,"Wool, Brown",-10,4,64
1007,"Wool, Brown",-10,5,64
1008,"Wool, Brown",-10,6,64
1009,"Wool, Brown",-10,7,64
1010,"Wool, Brown",-10,8,64
1011,"Wool, Brown",-10,9,64
1012,"Wool, Brown",-10,10,64
1013,"Wool, Brown",-10,11,64
1014,"Wool, Brown",-10,12,64
1015,"Wool, Brown",-10,13,64
1016,"Wool, Brown",-10,14,64
1017,"Wool, Brown",-10,15,64
1018,"Wool, Brown",-10,3,65
1019,"Wool, Brown",-10,4,65
1020,"Wool, Brown",-10,5,65
1021,"Wool, Brown",-10,6,65
1022,"Wool, Brown",-10,7,65
1023,"Wool, Brown",-10,8,65
1024,"Wool, Brown",-10,9,65
1025,"Wool, Brown",-10,10,65
1026,"Wool, Brown",-10,11,65
1027,"Wool, Brown",-10,12,65
1028,"Wool, Brown",-10,13,65
1029,"Wool, Brown",-10,14,65
1030,"Wool, Brown",-10,15,65
1031,"Wool, Brown",-10,3,66
1032,"Wool, Brown",-10,4,66
1033,"Wool, Brown",-10,5,66
1034,"Wool, Brown",-10,6,66
1035,"Wool, Brown",-10,7,66
1036,"Wool, Brown",-10,8,66
1037,"Wool, Brown",-10,9,66
1038,"Wool, Brown",-10,10,66
1039,"Wool, Brown",-10,11,66
1040,"Wool, Brown",-10,12,66
1041,"Wool, Brown",-10,13,66
1042,"Wool, Brown",-10,14,66
1043,"Wool, Brown",-10,15,66
1044,"Wool, Brown",-10,2,67
1045,"Wool, Brown",-10,3,67
1046,"Wool, Brown",-10,4,67
1047,"Wool, Brown",-10,5,67
1048,"Wool, Brown",-10,6,67
1049,"Wool, Brown",-10,7,67
1050,"Wool, Brown",-10,8,67
1051,"Wool, Brown",-10,9,67
1052,"Wool, Brown",-10,10,67
1053,"Wool, Brown",-10,11,67
1054,"Wool, Brown",-10,12,67
1055,"Wool, Brown",-10,13,67
1056,"Wool, Brown",-10,14,67
1057,"Wool, Brown",-10,15,67
1058,"Wool, Brown",-10,2,68
1059,"Wool, Brown",-10,3,68
1060,"Wool, Brown",-10,4,68
1061,"Wool, Brown",-10,5,68
1062,"Wool, Brown",-10,6,68
1063,"Wool, Brown",-10,7,68
1064,"Wool, Brown",-10,8,68
1065,"Wool, Brown",-10,9,68
1066,"Wool, Brown",-10,10,68
1067,"Wool, Brown",-10,11,68
1068,"Wool, Brown",-10,12,68
1069,"Wool, Brown",-10,13,68
1070,"Wool, Brown",-10,14,68
1071,"Wool, Brown",-10,15,68
1072,"Wool, Brown",-10,3,69
1073,"Wool, Brown",-10,4,69
1074,"Wool, Brown",-10,5,69
1075,"Wool, Brown",-10,6,69
1076,"Wool, Brown",-10,7,69
1077,"Wool, Brown",-10,8,69
1078,"Wool, Brown",-10,9,69
1079,"Wool, Brown",-10,10,69
1080,"Wool, Brown",-10,11,69
1081,"Wool, Brown",-10,12,69
1082,"Wool, Brown",-10,13,69
1083,"Wool, Brown",-10,14,69
1084,"Wool, Brown",-10,15,69
1085,"Wool, Brown",-10,3,70
1086,"Wool, Brown",-10,4,70
1087,"Wool, Brown",-10,5,70
1088,"Wool, Brown",-10,6,70
1089,"Wool, Brown",-10,7,70
1090,"Wool, Brown",-10,8,70
1091,"Wool, Brown",-10,9,70
1092,"Wool, Brown",-10,10,70
1093,"Wool, Brown",-10,11,70
1094,"Wool, Brown",-10,12,70
1095,"Wool, Brown",-10,13,70
1096,"Wool, Brown",-10,14,70
1097,"Wool, Brown",-10,15,70
1098,"Wool, Brown",-10,4,71
1099,"Wool, Brown",-10,5,71
1100,"Wool, Brown",-10,6,71
1101,"Wool, Brown",-10,7,71
1102,"Wool, Brown",-10,8,71
1103,"Wool, Brown",-10,9,71
1104,"Wool, Brown",-10,10,71
1105,"Wool, Brown",-10,11,71
1106,"Wool, Brown",-10,12,71
1107,"Wool, Brown",-10,13,71
1108,"Wool, Brown",-10,14,71
1109,"Wool, Brown",-10,5,72
1110,"Wool, Brown",-10,6,72
1111,"Wool, Brown",-10,7,72
1112,"Wool, Brown",-10,8,72
1113,"Wool, Brown",-10,9,72
1114,"Wool, Brown",-10,10,72
1115,"Wool, Brown",-10,11,72
1116,"Wool, Brown",-10,12,72
1117,"Wool, Brown",-10,13,72
1118,"Wool, Brown",-10,14,72
1119,"Wool, Brown",-10,5,73
1120,"Wool, Brown",-10,6,73
1121,"Wool, Brown",-10,7,73
1122,"Wool, Brown",-10,8,73
1123,"Wool, Brown",-10,9,73
1124,"Wool, Brown",-10,10,73
1125,"Wool, Brown",-10,11,73
1126,"Wool, Brown",-10,12,73
1127,"Wool, Brown",-10,13,73
1128,"Wool, Brown",-10,6,74
1129,"Wool, Brown",-10,7,74
1130,"Wool, Brown",-10,8,74
1131,"Wool, Brown",-10,9,74
1132,"Wool, Brown",-10,10,74
1133,"Wool, Brown",-10,11,74
1134,"Wool, Brown",-10,12,74
1135,"Wool, Brown",-10,9,75
1136,"Wool, Brown",-9,9,42
1137,"Wool, Brown",-9,8,43
1138,"Wool, Brown",-9,9,43
1139,"Wool, Brown",-9,10,43
1140,"Wool, Brown",-9,8,44
1141,"Wool, Brown",-9,9,44
1142,"Wool, Brown",-9,10,44
1143,"Wool, Brown",-9,7,45
1144,"Wool, Brown",-9,8,45
1145,"Wool, Brown",-9,9,45
1146,"Wool, Brown",-9,10,45
1147,"Wool, Brown",-9,11,45
1148,"Wool, Brown",-9,7,46
1149,"Wool, Brown",-9,8,46
1150,"Wool, Brown",-9,9,46
1151,"Wool, Brown",-9,10,46
1152,"Wool, Brown",-9,11,46
1153,"Wool, Brown",-9,7,47
1154,"Wool, Brown",-9,8,47
1155,"Wool, Brown",-9,9,47
1156,"Wool, Brown",-9,10,47
1157,"Wool, Brown",-9,11,47
1158,"Wool, Brown",-9,7,48
1159,"Wool, Brown",-9,8,48
1160,"Wool, Brown",-9,9,48
1161,"Wool, Brown",-9,10,48
1162,"Wool, Brown",-9,11,48
1163,"Wool, Brown",-9,7,49
1164,"Wool, Brown",-9,8,49
1165,"Wool, Brown",-9,9,49
1166,"Wool, Brown",-9,10,49
1167,"Wool, Brown",-9,11,49
1168,"Wool, Brown",-9,7,50
1169,"Wool, Brown",-9,8,50
1170,"Wool, Brown",-9,9,50
1171,"Wool, Brown",-9,10,50
1172,"Wool, Brown",-9,11,50
1173,"Wool, Brown",-9,7,51
1174,"Wool, Brown",-9,8,51
1175,"Wool, Brown",-9,9,51
1176,"Wool, Brown",-9,10,51
1177,"Wool, Brown",-9,11,51
1178,"Wool, Brown",-9,6,52
1179,"Wool, Brown",-9,7,52
1180,"Wool, Brown",-9,8,52
1181,"Wool, Brown",-9,9,52
1182,"Wool, Brown",-9,10,52
1183,"Wool, Brown",-9,11,52
1184,"Wool, Brown",-9,12,52
1185,"Wool, Brown",-9,6,53
1186,"Wool, Brown",-9,7,53
1187,"Wool, Brown",-9,8,53
1188,"Wool, Brown",-9,9,53
1189,"Wool, Brown",-9,10,53
1190,"Wool, Brown",-9,11,53
1191,"Wool, Brown",-9,12,53
1192,"Wool, Brown",-9,6,54
1193,"Wool, Brown",-9,7,54
1194,"Wool, Brown",-9,8,54
1195,"Wool, Brown",-9,9,54
1196,"Wool, Brown",-9,10,54
1197,"Wool, Brown",-9,11,54
1198,"Wool, Brown",-9,12,54
1199,"Wool, Brown",-9,13,54
1200,"Wool, Brown",-9,5,55
1201,"Wool, Brown",-9,6,55
1202,"Wool, Brown",-9,7,55
1203,"Wool, Brown",-9,8,55
1204,"Wool, Brown",-9,9,55
1205,"Wool, Brown",-9,10,55
1206,"Wool, Brown",-9,11,55
1207,"Wool, Brown",-9,12,55
1208,"Wool, Brown",-9,13,55
1209,"Wool, Brown",-9,5,56
1210,"Wool, Brown",-9,6,56
1211,"Wool, Brown",-9,7,56
1212,"Wool, Brown",-9,8,56
1213,"Wool, Brown",-9,9,56
1214,"Wool, Brown",-9,10,56
1215,"Wool, Brown",-9,11,56
1216,"Wool, Brown",-9,12,56
1217,"Wool, Brown",-9,13,56
1218,"Wool, Brown",-9,5,57
1219,"Wool, Brown",-9,6,57
1220,"Wool, Brown",-9,7,57
1221,"Wool, Brown",-9,8,57
1222,"Wool, Brown",-9,9,57
1223,"Wool, Brown",-9,10,57
1224,"Wool, Brown",-9,11,57
1225,"Wool, Brown",-9,12,57
1226,"Wool, Brown",-9,13,57
1227,"Wool, Brown",-9,5,58
1228,"Wool, Brown",-9,6,58
1229,"Wool, Brown",-9,7,58
1230,"Wool, Brown",-9,8,58
1231,"Wool, Brown",-9,9,58
1232,"Wool, Brown",-9,10,58
1233,"Wool, Brown",-9,11,58
1234,"Wool, Brown",-9,12,58
1235,"Wool, Brown",-9,13,58
1236,"Wool, Brown",-9,5,59
1237,"Wool, Brown",-9,6,59
1238,"Wool, Brown",-9,7,59
1239,"Wool, Brown",-9,8,59
1240,"Wool, Brown",-9,9,59
1241,"Wool, Brown",-9,10,59
1242,"Wool, Brown",-9,11,59
1243,"Wool, Brown",-9,12,59
1244,"Wool, Brown",-9,13,59
1245,"Wool, Brown",-9,4,60
1246,"Wool, Brown",-9,5,60
1247,"Wool, Brown",-9,6,60
1248,"Wool, Brown",-9,7,60
1249,"Wool, Brown",-9,8,60
1250,"Wool, Brown",-9,9,60
1251,"Wool, Brown",-9,10,60
1252,"Wool, Brown",-9,11,60
1253,"Wool, Brown",-9,12,60
1254,"Wool, Brown",-9,13,60
1255,"Wool, Brown",-9,4,61
1256,"Wool, Brown",-9,5,61
1257,"Wool, Brown",-9,6,61
1258,"Wool, Brown",-9,7,61
1259,"Wool, Brown",-9,8,61
1260,"Wool, Brown",-9,9,61
1261,"Wool, Brown",-9,10,61
1262,"Wool, Brown",-9,11,61
1263,"Wool, Brown",-9,12,61
1264,"Wool, Brown",-9,13,61
1265,"Wool, Brown",-9,14,61
1266,"Wool, Brown",-9,4,62
1267,"Wool, Brown",-9,5,62
1268,"Wool, Brown",-9,6,62
1269,"Wool, Brown",-9,7,62
1270,"Wool, Brown",-9,8,62
1271,"Wool, Brown",-9,9,62
1272,"Wool, Brown",-9,10,62
1273,"Wool, Brown",-9,11,62
1274,"Wool, Brown",-9,12,62
1275,"Wool, Brown",-9,13,62
1276,"Wool, Brown",-9,14,62
1277,"Wool, Brown",-9,4,63
1278,"Wool, Brown",-9,5,63
1279,"Wool, Brown",-9,6,63
1280,"Wool, Brown",-9,7,63
1281,"Wool, Brown",-9,8,63
1282,"Wool, Brown",-9,9,63
1283,"Wool, Brown",-9,10,63
1284,"Wool, Brown",-9,11,63
1285,"Wool, Brown",-9,12,63
1286,"Wool, Brown",-9,13,63
1287,"Wool, Brown",-9,14,63
1288,"Wool, Brown",-9,3,64
1289,"Wool, Brown",-9,4,64
1290,"Wool, Brown",-9,5,64
1291,"Wool, Brown",-9,6,64
1292,"Wool, Brown",-9,7,64
1293,"Wool, Brown",-9,8,64
1294,"Wool, Brown",-9,9,64
1295,"Wool, Brown",-9,10,64
1296,"Wool, Brown",-9,11,64
1297,"Wool, Brown",-9,12,64
1298,"Wool, Brown",-9,13,64
1299,"Wool, Brown",-9,14,64
1300,"Wool, Brown",-9,15,64
1301,"Wool, Brown",-9,3,65
1302,"Wool, Brown",-9,4,65
1303,"Wool, Brown",-9,5,65
1304,"Wool, Brown",-9,6,65
1305,"Wool, Brown",-9,7,65
1306,"Wool, Brown",-9,8,65
1307,"Wool, Brown",-9,9,65
1308,"Wool, Brown",-9,10,65
1309,"Wool, Brown",-9,11,65
1310,"Wool, Brown",-9,12,65
1311,"Wool, Brown",-9,13,65
1312,"Wool, Brown",-9,14,65
1313,"Wool, Brown",-9,15,65
1314,"Wool, Brown",-9,2,66
1315,"Wool, Brown",-9,3,66
1316,"Wool, Brown",-9,4,66
1317,"Wool, Brown",-9,5,66
1318,"Wool, Brown",-9,6,66
1319,"Wool, Brown",-9,7,66
1320,"Wool, Brown",-9,8,66
1321,"Wool, Brown",-9,9,66
1322,"Wool, Brown",-9,10,66
1323,"Wool, Brown",-9,11,66
1324,"Wool, Brown",-9,12,66
1325,"Wool, Brown",-9,13,66
1326,"Wool, Brown",-9,14,66
1327,"Wool, Brown",-9,15,66
1328,"Wool, Brown",-9,16,66
1329,"Wool, Brown",-9,2,67
1330,"Wool, Brown",-9,3,67
1331,"Wool, Brown",-9,4,67
1332,"Wool, Brown",-9,5,67
1333,"Wool, Brown",-9,6,67
1334,"Wool, Brown",-9,7,67
1335,"Wool, Brown",-9,8,67
1336,"Wool, Brown",-9,9,67
1337,"Wool, Brown",-9,10,67
1338,"Wool, Brown",-9,11,67
1339,"Wool, Brown",-9,12,67
1340,"Wool, Brown",-9,13,67
1341,"Wool, Brown",-9,14,67
1342,"Wool, Brown",-9,15,67
1343,"Wool, Brown",-9,16,67
1344,"Wool, Brown",-9,2,68
1345,"Wool, Brown",-9,3,68
1346,"Wool, Brown",-9,4,68
1347,"Wool, Brown",-9,5,68
1348,"Wool, Brown",-9,6,68
1349,"Wool, Brown",-9,7,68
1350,"Wool, Brown",-9,8,68
1351,"Wool, Brown",-9,9,68
1352,"Wool, Brown",-9,10,68
1353,"Wool, Brown",-9,11,68
1354,"Wool, Brown",-9,12,68
1355,"Wool, Brown",-9,13,68
1356,"Wool, Brown",-9,14,68
1357,"Wool, Brown",-9,15,68
1358,"Wool, Brown",-9,16,68
1359,"Wool, Brown",-9,2,69
1360,"Wool, Brown",-9,3,69
1361,"Wool, Brown",-9,4,69
1362,"Wool, Brown",-9,5,69
1363,"Wool, Brown",-9,6,69
1364,"Wool, Brown",-9,7,69
1365,"Wool, Brown",-9,8,69
1366,"Wool, Brown",-9,9,69
1367,"Wool, Brown",-9,10,69
1368,"Wool, Brown",-9,11,69
1369,"Wool, Brown",-9,12,69
1370,"Wool, Brown",-9,13,69
1371,"Wool, Brown",-9,14,69
1372,"Wool, Brown",-9,15,69
1373,"Wool, Brown",-9,3,70
1374,"Wool, Brown",-9,4,70
1375,"Wool, Brown",-9,5,70
1376,"Wool, Brown",-9,6,70
1377,"Wool, Brown",-9,7,70
1378,"Wool, Brown",-9,8,70
1379,"Wool, Brown",-9,9,70
1380,"Wool, Brown",-9,10,70
1381,"Wool, Brown",-9,11,70
1382,"Wool, Brown",-9,12,70
1383,"Wool, Brown",-9,13,70
1384,"Wool, Brown",-9,14,70
1385,"Wool, Brown",-9,15,70
1386,"Wool, Brown",-9,4,71
1387,"Wool, Brown",-9,5,71
1388,"Wool, Brown",-9,6,71
1389,"Wool, Brown",-9,7,71
1390,"Wool, Brown",-9,8,71
1391,"Wool, Brown",-9,9,71
1392,"Wool, Brown",-9,10,71
1393,"Wool, Brown",-9,11,71
1394,"Wool, Brown",-9,12,71
1395,"Wool, Brown",-9,13,71
1396,"Wool, Brown",-9,14,71
1397,"Wool, Brown",-9,4,72
1398,"Wool, Brown",-9,5,72
1399,"Wool, Brown",-9,6,72
1400,"Wool, Brown",-9,7,72
1401,"Wool, Brown",-9,8,72
1402,"Wool, Brown",-9,9,72
1403,"Wool, Brown",-9,10,72
1404,"Wool, Brown",-9,11,72
1405,"Wool, Brown",-9,12,72
1406,"Wool, Brown",-9,13,72
1407,"Wool, Brown",-9,14,72
1408,"Wool, Brown",-9,5,73
1409,"Wool, Brown",-9,6,73
1410,"Wool, Brown",-9,7,73
1411,"Wool, Brown",-9,8,73
1412,"Wool, Brown",-9,9,73
1413,"Wool, Brown",-9,10,73
1414,"Wool, Brown",-9,11,73
1415,"Wool, Brown",-9,12,73
1416,"Wool, Brown",-9,13,73
1417,"Wool, Brown",-9,6,74
1418,"Wool, Brown",-9,7,74
1419,"Wool, Brown",-9,8,74
1420,"Wool, Brown",-9,9,74
1421,"Wool, Brown",-9,10,74
1422,"Wool, Brown",-9,11,74
1423,"Wool, Brown",-9,12,74
1424,"Wool, Brown",-9,8,75
1425,"Wool, Brown",-9,9,75
1426,"Wool, Brown",-9,10,75
1427,"Wool, Brown",-8,9,39
1428,"Wool, Brown",-8,10,39
1429,"Wool, Brown",-8,8,40
1430,"Wool, Brown",-8,9,40
1431,"Wool, Brown",-8,10,40
1432,"Wool, Brown",-8,11,40
1433,"Wool, Brown",-8,7,41
1434,"Wool, Brown",-8,8,41
1435,"Wool, Brown",-8,9,41
1436,"Wool, Brown",-8,10,41
1437,"Wool, Brown",-8,11,41
1438,"Wool, Brown",-8,7,42
1439,"Wool, Brown",-8,8,42
1440,"Wool, Brown",-8,9,42
1441,"Wool, Brown",-8,10,42
1442,"Wool, Brown",-8,11,42
1443,"Wool, Brown",-8,7,43
1444,"Wool, Brown",-8,8,43
1445,"Wool, Brown",-8,9,43
1446,"Wool, Brown",-8,10,43
1447,"Wool, Brown",-8,11,43
1448,"Wool, Brown",-8,12,43
1449,"Wool, Brown",-8,6,44
1450,"Wool, Brown",-8,7,44
1451,"Wool, Brown",-8,8,44
1452,"Wool, Brown",-8,9,44
1453,"Wool, Brown",-8,10,44
1454,"Wool, Brown",-8,11,44
1455,"Wool, Brown",-8,12,44
1456,"Wool, Brown",-8,6,45
1457,"Wool, Brown",-8,7,45
1458,"Wool, Brown",-8,8,45
1459,"Wool, Brown",-8,9,45
1460,"Wool, Brown",-8,10,45
1461,"Wool, Brown",-8,11,45
1462,"Wool, Brown",-8,12,45
1463,"Wool, Brown",-8,6,46
1464,"Wool, Brown",-8,7,46
1465,"Wool, Brown",-8,8,46
1466,"Wool, Brown",-8,9,46
1467,"Wool, Brown",-8,10,46
1468,"Wool, Brown",-8,11,46
1469,"Wool, Brown",-8,12,46
1470,"Wool, Brown",-8,6,47
1471,"Wool, Brown",-8,7,47
1472,"Wool, Brown",-8,8,47
1473,"Wool, Brown",-8,9,47
1474,"Wool, Brown",-8,10,47
1475,"Wool, Brown",-8,11,47
1476,"Wool, Brown",-8,12,47
1477,"Wool, Brown",-8,6,48
1478,"Wool, Brown",-8,7,48
1479,"Wool, Brown",-8,8,48
1480,"Wool, Brown",-8,9,48
1481,"Wool, Brown",-8,10,48
1482,"Wool, Brown",-8,11,48
1483,"Wool, Brown",-8,12,48
1484,"Wool, Brown",-8,6,49
1485,"Wool, Brown",-8,7,49
1486,"Wool, Brown",-8,8,49
1487,"Wool, Brown",-8,9,49
1488,"Wool, Brown",-8,10,49
1489,"Wool, Brown",-8,11,49
1490,"Wool, Brown",-8,12,49
1491,"Wool, Brown",-8,6,50
1492,"Wool, Brown",-8,7,50
1493,"Wool, Brown",-8,8,50
1494,"Wool, Brown",-8,9,50
1495,"Wool, Brown",-8,10,50
1496,"Wool, Brown",-8,11,50
1497,"Wool, Brown",-8,12,50
1498,"Wool, Brown",-8,6,51
1499,"Wool, Brown",-8,7,51
1500,"Wool, Brown",-8,8,51
1501,"Wool, Brown",-8,9,51
1502,"Wool, Brown",-8,10,51
1503,"Wool, Brown",-8,11,51
1504,"Wool, Brown",-8,12,51
1505,"Wool, Brown",-8,13,51
1506,"Wool, Brown",-8,5,52
1507,"Wool, Brown",-8,6,52
1508,"Wool, Brown",-8,7,52
1509,"Wool, Brown",-8,8,52
1510,"Wool, Brown",-8,9,52
1511,"Wool, Brown",-8,10,52
1512,"Wool, Brown",-8,11,52
1513,"Wool, Brown",-8,12,52
1514,"Wool, Brown",-8,13,52
1515,"Wool, Brown",-8,5,53
1516,"Wool, Brown",-8,6,53
1517,"Wool, Brown",-8,7,53
1518,"Wool, Brown",-8,8,53
1519,"Wool, Brown",-8,9,53
